"rowname","wave","Prefecture","Hokkaido","Tohoku","Kanto","Chubu","Kinki","Chugokushikoku","Kyushu","Region","nallschool","nschool","nJA","nJB","nMA","nMB","JapaneseA","JapaneseB","MathA","MathB","Japanese","Math","nJ","nM"
"1",2007,"Hokkaido","1","0","0","0","0","0","0","Hokkaido","1282","1273","46518","46517","46518","46507",79.4444444444445,58,76.8421052631579,58.5714285714286,71.7857142857143,39.4484848484848,NA,NA
"1",2008,"Hokkaido","1","0","0","0","0","0","0","Hokkaido","1257","1256","47413","47399","47414","47399",60.5555555555556,46.6666666666667,66.3157894736842,47.6923076923077,55,31.975,NA,NA
"1",2009,"Hokkaido","1","0","0","0","0","0","0","Hokkaido","1234","1226","45921","45903","45920","45899",66.1111111111111,46,73.8888888888889,51.4285714285714,58.9285714285714,35.8,NA,NA
"1",2010,"Hokkaido","1","0","0","0","0","0","0","Hokkaido","1213","239","9122","9121","9122","9121",80,74,68.9473684210526,45,77.6,30.5193548387097,NA,NA
"1",2011,"Hokkaido","1","0","0","0","0","0","0","Hokkaido",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",2012,"Hokkaido","1","0","0","0","0","0","0","Hokkaido","1146","224","8557","8559","8559","8561",78.8235294117647,53.6363636363636,69.4736842105263,55.3846153846154,68.9285714285714,35.7,NA,NA
"1",2013,"Hokkaido","1","0","0","0","0","0","0","Hokkaido","1118","1113","43571","43566","43575","43570",60.5555555555556,46,74.7368421052632,53.8461538461538,55.3571428571429,36.075,NA,NA
"1",2014,"Hokkaido","1","0","0","0","0","0","0","Hokkaido","1096","1096","42951","42939","42949","42930",72,53,75.8823529411765,55.3846153846154,64.4,36.9,NA,NA
"1",2015,"Hokkaido","1","0","0","0","0","0","0","Hokkaido","1080","1076","42068","42050","42065","42041",67.8571428571429,63.3333333333333,72.5,42.3076923076923,66.0869565217391,30.5655172413793,NA,NA
"1",2016,"Hokkaido","1","0","0","0","0","0","0","Hokkaido","1048","1046","40277","40264","40276","40262",71.3333333333333,56,75,44.6153846153846,65.2,32,NA,NA
"1",2017,"Hokkaido","1","0","0","0","0","0","0","Hokkaido","1043","971","35797","35791","35802","35794",74,56,77,44,67.25,63.0384615384615,NA,NA
"1",2018,"Hokkaido","1","0","0","0","0","0","0","Hokkaido","1016","1012","39610","39599","39610","39603",70,53,62,49,63.2,56.5833333333333,NA,NA
"1",2019,"Hokkaido","1","0","0","0","0","0","0","Hokkaido","1001","997",NA,NA,NA,NA,NA,NA,NA,NA,62.8571428571429,64.2857142857143,"38831","38837"
"1",2020,"Hokkaido","1","0","0","0","0","0","0","Hokkaido",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",2021,"Hokkaido","1","0","0","0","0","0","0","Hokkaido","981","972",NA,NA,NA,NA,NA,NA,NA,NA,63.5714285714286,67.5,"36456","36450"
"2",2007,"Aomori","0","1","0","0","0","0","0","Tohoku","370","368","13439","13438","13439","13431",85,66,85.7894736842105,66.4285714285714,78.2142857142857,44.4818181818182,NA,NA
"2",2008,"Aomori","0","1","0","0","0","0","0","Tohoku","364","364","13493","13495","13493","13492",70.5555555555555,55,77.3684210526316,53.8461538461538,64.3333333333333,36.575,NA,NA
"2",2009,"Aomori","0","1","0","0","0","0","0","Tohoku","349","347","12852","12850","12852","12847",73.8888888888889,54,83.8888888888889,57.1428571428571,66.7857142857143,40.1,NA,NA
"2",2010,"Aomori","0","1","0","0","0","0","0","Tohoku","345","91","3428","3428","3428","3428",87.3333333333333,81,77.8947368421053,52.5,84.8,35.1225806451613,NA,NA
"2",2011,"Aomori","0","1","0","0","0","0","0","Tohoku",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2012,"Aomori","0","1","0","0","0","0","0","Tohoku","323","86","3199","3199","3199","3198",84.7058823529412,59.0909090909091,77.3684210526316,61.5384615384615,74.6428571428571,39.7,NA,NA
"2",2013,"Aomori","0","1","0","0","0","0","0","Tohoku","315","313","12012","12010","12013","12013",68.8888888888889,53,80.5263157894737,60.7692307692308,63.2142857142857,39.9875,NA,NA
"2",2014,"Aomori","0","1","0","0","0","0","0","Tohoku","308","305","11306","11304","11305","11302",76.6666666666667,60,81.1764705882353,60.7692307692308,70,40.1333333333333,NA,NA
"2",2015,"Aomori","0","1","0","0","0","0","0","Tohoku","305","304","10890","10888","10890","10884",75,70,78.75,47.6923076923077,73.0434782608696,33.9793103448276,NA,NA
"2",2016,"Aomori","0","1","0","0","0","0","0","Tohoku","293","292","10299","10296","10299","10296",77.3333333333333,60,80.625,47.6923076923077,70.4,34.2793103448276,NA,NA
"2",2017,"Aomori","0","1","0","0","0","0","0","Tohoku","285","283","9656","9657","9656","9653",79,59,80,48,71.5,66.4615384615385,NA,NA
"2",2018,"Aomori","0","1","0","0","0","0","0","Tohoku","289","289","9812","9812","9812","9811",75,57,65,53,67.8,60,NA,NA
"2",2019,"Aomori","0","1","0","0","0","0","0","Tohoku","284","283",NA,NA,NA,NA,NA,NA,NA,NA,70,67.1428571428572,"9401","9402"
"2",2020,"Aomori","0","1","0","0","0","0","0","Tohoku",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2021,"Aomori","0","1","0","0","0","0","0","Tohoku","258","257",NA,NA,NA,NA,NA,NA,NA,NA,68.5714285714286,71.25,"8757","8759"
"3",2007,"Iwate","0","1","0","0","0","0","0","Tohoku","423","422","12374","12371","12374","12376",83.8888888888889,66,83.6842105263158,63.5714285714286,77.5,42.869696969697,NA,NA
"3",2008,"Iwate","0","1","0","0","0","0","0","Tohoku","417","417","12389","12385","12388","12387",67.7777777777778,53.3333333333333,73.6842105263158,51.5384615384615,62,34.9375,NA,NA
"3",2009,"Iwate","0","1","0","0","0","0","0","Tohoku","408","408","12037","12037","12037","12033",71.1111111111111,53,80,55,64.6428571428572,38.4625,NA,NA
"3",2010,"Iwate","0","1","0","0","0","0","0","Tohoku","392","126","3957","3955","3957","3954",85.3333333333333,80,75.7894736842105,49.1666666666667,83.2,33.4322580645161,NA,NA
"3",2011,"Iwate","0","1","0","0","0","0","0","Tohoku",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2012,"Iwate","0","1","0","0","0","0","0","Tohoku","364","107","3375","3372","3375","3374",82.9411764705882,56.3636363636364,74.2105263157895,57.6923076923077,72.5,37.5375,NA,NA
"3",2013,"Iwate","0","1","0","0","0","0","0","Tohoku","359","359","11438","11437","11438","11434",65.5555555555556,51,78.4210526315789,57.6923076923077,60.3571428571429,38.3375,NA,NA
"3",2014,"Iwate","0","1","0","0","0","0","0","Tohoku","341","341","10850","10849","10851","10850",74,58,78.8235294117647,58.4615384615385,67.6,38.7333333333333,NA,NA
"3",2015,"Iwate","0","1","0","0","0","0","0","Tohoku","341","341","10799","10798","10799","10798",72.8571428571428,67.7777777777778,75.625,43.0769230769231,70.8695652173913,31.4103448275862,NA,NA
"3",2016,"Iwate","0","1","0","0","0","0","0","Tohoku","335","332","10232","10231","10231","10229",73.3333333333333,60,78.125,46.9230769230769,68,33.5344827586207,NA,NA
"3",2017,"Iwate","0","1","0","0","0","0","0","Tohoku","327","326","9695","9692","9696","9694",77,60,81,45,70.625,65.7692307692308,NA,NA
"3",2018,"Iwate","0","1","0","0","0","0","0","Tohoku","318","318","9933","9932","9933","9934",74,57,63,51,67.2,58,NA,NA
"3",2019,"Iwate","0","1","0","0","0","0","0","Tohoku","314","314",NA,NA,NA,NA,NA,NA,NA,NA,67.1428571428572,65.7142857142857,"9686","9685"
"3",2020,"Iwate","0","1","0","0","0","0","0","Tohoku",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2021,"Iwate","0","1","0","0","0","0","0","Tohoku","295","294",NA,NA,NA,NA,NA,NA,NA,NA,65.7142857142857,68.125,"9222","9225"
"4",2007,"Miyagi","0","1","0","0","0","0","0","Tohoku","454","452","20908","20904","20908","20910",80.5555555555556,61,81.0526315789474,61.4285714285714,73.5714285714286,41.4606060606061,NA,NA
"4",2008,"Miyagi","0","1","0","0","0","0","0","Tohoku","445","444","21244","21237","21242","21232",64.4444444444444,49.1666666666667,71.0526315789474,50,58.3333333333333,33.8125,NA,NA
"4",2009,"Miyagi","0","1","0","0","0","0","0","Tohoku","445","444","20876","20871","20877","20871",67.2222222222222,50,77.7777777777778,54.2857142857143,61.0714285714286,37.75,NA,NA
"4",2010,"Miyagi","0","1","0","0","0","0","0","Tohoku","442","144","7100","7100","7100","7098",83.3333333333333,78,73.6842105263158,47.5,81.2,32.3870967741936,NA,NA
"4",2011,"Miyagi","0","1","0","0","0","0","0","Tohoku",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2012,"Miyagi","0","1","0","0","0","0","0","Tohoku","423","134","6688","6690","6688","6689",81.7647058823529,56.3636363636364,72.6315789473684,58.4615384615385,71.7857142857143,37.55,NA,NA
"4",2013,"Miyagi","0","1","0","0","0","0","0","Tohoku","406","406","20621","20618","20623","20619",60.5555555555556,48,76.3157894736842,56.1538461538462,56.0714285714286,37.3125,NA,NA
"4",2014,"Miyagi","0","1","0","0","0","0","0","Tohoku","398","395","19960","19957","19961","19954",74,54,77.0588235294118,56.9230769230769,66,37.7666666666667,NA,NA
"4",2015,"Miyagi","0","1","0","0","0","0","0","Tohoku","393","393","19844","19842","19844","19836",69.2857142857143,63.3333333333333,74.375,43.0769230769231,66.9565217391304,31.2103448275862,NA,NA
"4",2016,"Miyagi","0","1","0","0","0","0","0","Tohoku","384","383","18933","18929","18934","18928",72,56,76.25,45.3846153846154,65.6,32.5448275862069,NA,NA
"4",2017,"Miyagi","0","1","0","0","0","0","0","Tohoku","379","379","18354","18351","18354","18341",74,56,77,44,67.25,63.0384615384615,NA,NA
"4",2018,"Miyagi","0","1","0","0","0","0","0","Tohoku","375","375","18929","18925","18930","18926",69,53,62,49,62.6,56.5833333333333,NA,NA
"4",2019,"Miyagi","0","1","0","0","0","0","0","Tohoku","371","370",NA,NA,NA,NA,NA,NA,NA,NA,61.4285714285714,65.7142857142857,"19014","19016"
"4",2020,"Miyagi","0","1","0","0","0","0","0","Tohoku",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2021,"Miyagi","0","1","0","0","0","0","0","Tohoku","365","365",NA,NA,NA,NA,NA,NA,NA,NA,63.5714285714286,68.125,"18096","18101"
"5",2007,"Akita","0","1","0","0","0","0","0","Tohoku","282","282","9616","9615","9616","9614",86.1111111111111,69,88.421052631579,68.5714285714286,80,45.8909090909091,NA,NA
"5",2008,"Akita","0","1","0","0","0","0","0","Tohoku","263","263","9496","9494","9497","9494",74.4444444444444,63.3333333333333,80.5263157894737,59.2307692307692,70,39.3625,NA,NA
"5",2009,"Akita","0","1","0","0","0","0","0","Tohoku","257","256","9200","9200","9200","9199",75.5555555555556,60,86.1111111111111,63.5714285714286,70,43.3125,NA,NA
"5",2010,"Akita","0","1","0","0","0","0","0","Tohoku","251","101","3724","3723","3724","3723",89.3333333333333,85,83.1578947368421,59.1666666666667,87.6,38.7032258064516,NA,NA
"5",2011,"Akita","0","1","0","0","0","0","0","Tohoku",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2012,"Akita","0","1","0","0","0","0","0","Tohoku","235","97","3511","3510","3511","3510",87.0588235294118,62.7272727272727,79.4736842105263,63.8461538461539,77.5,41.0375,NA,NA
"5",2013,"Akita","0","1","0","0","0","0","0","Tohoku","228","227","8178","8176","8178","8176",71.6666666666667,59,82.6315789473684,66.9230769230769,67.1428571428572,42.8875,NA,NA
"5",2014,"Akita","0","1","0","0","0","0","0","Tohoku","223","220","7838","7836","7838","7837",77.3333333333333,67,85.2941176470588,66.1538461538461,73.2,43.1666666666667,NA,NA
"5",2015,"Akita","0","1","0","0","0","0","0","Tohoku","213","213","7669","7668","7669","7667",75.7142857142857,76.6666666666667,81.25,51.5384615384615,76.0869565217391,36.1034482758621,NA,NA
"5",2016,"Akita","0","1","0","0","0","0","0","Tohoku","203","202","7435","7431","7434","7431",77.3333333333333,64,81.875,51.5384615384615,72,36.2034482758621,NA,NA
"5",2017,"Akita","0","1","0","0","0","0","0","Tohoku","201","200","7183","7182","7183","7180",80,64,84,50,74,69.6153846153846,NA,NA
"5",2018,"Akita","0","1","0","0","0","0","0","Tohoku","198","197","7255","7253","7255","7253",77,61,67,57,70.6,62.8333333333333,NA,NA
"5",2019,"Akita","0","1","0","0","0","0","0","Tohoku","196","196",NA,NA,NA,NA,NA,NA,NA,NA,74.2857142857143,70.7142857142857,"6960","6959"
"5",2020,"Akita","0","1","0","0","0","0","0","Tohoku",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2021,"Akita","0","1","0","0","0","0","0","Tohoku","182","181",NA,NA,NA,NA,NA,NA,NA,NA,70.7142857142857,72.5,"6669","6669"
"6",2007,"Yamagata","0","1","0","0","0","0","0","Tohoku","328","328","10961","10961","10961","10956",83.3333333333333,64,82.6315789473684,63.5714285714286,76.4285714285714,42.669696969697,NA,NA
"6",2008,"Yamagata","0","1","0","0","0","0","0","Tohoku","323","323","11077","11075","11077","11079",68.3333333333333,51.6666666666667,73.6842105263158,51.5384615384615,61.6666666666667,34.9375,NA,NA
"6",2009,"Yamagata","0","1","0","0","0","0","0","Tohoku","315","315","10585","10583","10586","10583",71.1111111111111,51,78.3333333333333,54.2857142857143,63.9285714285714,37.85,NA,NA
"6",2010,"Yamagata","0","1","0","0","0","0","0","Tohoku","313","89","3137","3138","3137","3138",84.6666666666667,79,74.2105263157895,49.1666666666667,82.4,33.1322580645161,NA,NA
"6",2011,"Yamagata","0","1","0","0","0","0","0","Tohoku",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2012,"Yamagata","0","1","0","0","0","0","0","Tohoku","297","83","3001","3001","3001","3001",82.3529411764706,54.5454545454545,73.6842105263158,56.1538461538462,71.4285714285714,36.8125,NA,NA
"6",2013,"Yamagata","0","1","0","0","0","0","0","Tohoku","274","273","10219","10217","10218","10216",63.8888888888889,49,77.3684210526316,56.9230769230769,58.5714285714286,37.825,NA,NA
"6",2014,"Yamagata","0","1","0","0","0","0","0","Tohoku","265","263","9820","9817","9820","9816",74.6666666666667,57,77.6470588235294,57.6923076923077,67.6,38.2,NA,NA
